"Cliente","Strumento","Moneta","Saldo","NumeroValore","Nome","PrezzoMedio","PrezzoMercato","ValorePosizione","ValoreMonetaRiferimento","Evoluzione","Ordine","Categoria","ValoreMercatoMonetaCHF","ValoreMercatoMonetaEUR","ValoreMercatoMonetaUSD","ID_AAA","ID_strumento","ID_transazione","Ticker_indice_per_BETA","Valuta","VariazioneFX"
"pippo186","L","USD",0,"","USD-CallGeld UBS-CALL GELD",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo95","L","EUR",29421.4347234562,"","EUR-0512-0930226-02-006",NA,NA,29421.4347234562,29421.4347234562,NA,"A","Saldi in Cto. Corrente",39263.8458301491,29421.4347234562,41075.2650174172,NA,40,NA,NA,NA,NA
"pippo131","L","USD",11640.5569871324,"","USD-0077-150753-82",NA,NA,11640.5569871324,11640.5569871324,NA,"A","Saldi in Cto. Corrente",11127.2084239999,8337.91059890584,11640.5569871324,NA,40,NA,NA,NA,NA
"pippo33","L","EUR",982.45,"","EUR-CallGeld ABN-CALL GELD",NA,NA,982.45,1371.598445,NA,"A","Saldi in Cto. Corrente",1311.1109535755,982.45,1371.598445,NA,40,NA,NA,NA,NA
"pippo27","L","EUR",-0.00365456508006901,"","EUR-0247-688.557.6AU",NA,NA,-0.00365456508006901,-0.004877134008889,NA,"A","Saldi in Cto. Corrente",-0.004877134008889,-0.00365456508006901,-0.00510213830828434,NA,40,NA,NA,NA,NA
"pippo168","L","EUR",2419.71317562222,"","EUR-0247-693.592.60B",NA,NA,2419.71317562222,2419.71317562222,NA,"A","Saldi in Cto. Corrente",3229.18463949234,2419.71317562222,3378.16156448618,NA,40,NA,NA,NA,NA
"pippo71","L","CHF",246.249939465524,"","CHF-0456-709003-71",NA,NA,246.249939465524,184.521571090644,NA,"A","Saldi in Cto. Corrente",246.249939465524,184.521571090644,257.610565399648,NA,40,NA,NA,NA,NA
"pippo96","L","CHF",778.649938917831,"","CHF-0456-0864547-41-000",NA,NA,778.649938917831,583.462925394416,NA,"A","Saldi in Cto. Corrente",778.649938917831,583.462925394416,814.572590143144,NA,40,NA,NA,NA,NA
"pippo72","L","EUR",8617.5810367481,"","EUR-482044.6",NA,NA,8617.5810367481,11500.4375699577,NA,"A","Saldi in Cto. Corrente",11500.4375699577,8617.5810367481,12031.0048854040,NA,40,NA,NA,NA,NA
"pippo179","L","USD",461.679999051094,"","USD-0247-692.943.6AM",NA,NA,461.679999051094,330.692643113741,NA,"A","Saldi in Cto. Corrente",441.319911092941,330.692643113741,461.679999051094,NA,40,NA,NA,NA,NA
"pippo139","L","EUR",141.456070314094,"","EUR-548721.2120.814.02",NA,NA,141.456070314094,141.456070314094,NA,"A","Saldi in Cto. Corrente",188.777651013848,141.456070314094,197.486819765507,NA,40,NA,NA,NA,NA
"pippo42","L","EUR",3542.86548347222,"","EUR-0234-641.595.61Q",NA,NA,3542.86548347222,3542.86548347222,NA,"A","Saldi in Cto. Corrente",4728.06732396049,3542.86548347222,4946.19450147556,NA,40,NA,NA,NA,NA
"pippo71","L","USD",60.5099999999981,"","USD-0456-709003-72-1",NA,NA,60.5099999999981,43.3421674665125,NA,"A","Saldi in Cto. Corrente",57.8415089999982,43.3421674665125,60.5099999999981,NA,40,NA,NA,NA,NA
"pippo115","L","CHF",-2.13162820728030e-14,"","CHF-1147780.0002",NA,NA,-2.13162820728030e-14,-1.59728520803784e-14,NA,"A","Saldi in Cto. Corrente",-2.13162820728030e-14,-1.59728520803784e-14,-2.22996987894163e-14,NA,40,NA,NA,NA,NA
"pippo33","L","EUR",596.914146637345,"","EUR-eur",NA,NA,596.914146637345,833.351840120397,NA,"A","Saldi in Cto. Corrente",796.601023971087,596.914146637345,833.351840120397,NA,40,NA,NA,NA,NA
"pippo53","L","USD",288880.148267438,"","USD-usd",NA,NA,288880.148267438,276140.533728844,NA,"A","Saldi in Cto. Corrente",276140.533728844,206919.381324717,288880.148267438,NA,40,NA,NA,NA,NA
"pippo11","L","EUR",0,"","EUR-CallGeld J BAER-CALL GELD",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo52","L","CHF",-1.29699706121755e-05,"","CHF-0247-633.233.05J",NA,NA,-1.29699706121755e-05,-9.71874088396752e-06,NA,"A","Saldi in Cto. Corrente",-1.29699706121755e-05,-9.71874088396752e-06,-1.35683341481071e-05,NA,40,NA,NA,NA,NA
"pippo96","L","USD",4710.57741767773,"","USD-0456-0864547-42-001",NA,NA,4710.57741767773,3374.09742688756,NA,"A","Saldi in Cto. Corrente",4502.84095355814,3374.09742688756,4710.57741767773,NA,40,NA,NA,NA,NA
"pippo16","L","EUR",258180.142763029,"","EUR-1003404101056",NA,NA,258180.142763029,258180.142763029,NA,"A","Saldi in Cto. Corrente",344549.659700030,258180.142763029,360445.297311465,NA,40,NA,NA,NA,NA
"pippo180","L","EUR",0,"","EUR-CallGeld ZZZ-CALL GELD",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo72","L","CHF",229113.405498010,"","CHF-482044.1",NA,NA,229113.405498010,229113.405498010,NA,"A","Saldi in Cto. Corrente",229113.405498010,171680.714448824,239683.445442003,NA,40,NA,NA,NA,NA
"pippo106","L","USD",666000,"","USD-CallGeld LGT-CALL GELD",NA,NA,666000,666000,NA,"A","Saldi in Cto. Corrente",636629.4,477043.191748442,666000,NA,40,NA,NA,NA,NA
"pippo114","L","CHF",2.03726813197136e-10,"","CHF-CallGeld LGT-CALL GELD",NA,NA,2.03726813197136e-10,2.03726813197136e-10,NA,"A","Saldi in Cto. Corrente",2.03726813197136e-10,1.52657871616203e-10,2.13125654563381e-10,NA,40,NA,NA,NA,NA
"pippo62","L","CHF",5.82076609134674e-11,"","CHF-CallGeld CSFlex-0456-0540424-71-001",NA,NA,5.82076609134674e-11,5.82076609134674e-11,NA,"A","Saldi in Cto. Corrente",5.82076609134674e-11,4.36165347474866e-11,6.08930441609660e-11,NA,40,NA,NA,NA,NA
"pippo102","L","CHF",176.368487854005,"","CHF-1132080.0003",NA,NA,176.368487854005,132.157557237729,NA,"A","Saldi in Cto. Corrente",176.368487854005,132.157557237729,184.505165659593,NA,40,NA,NA,NA,NA
"pippo172","L","GBP",656.264643719774,"","GBP-0140671054",NA,NA,656.264643719774,993.241096362812,NA,"A","Saldi in Cto. Corrente",993.241096362812,744.261736552911,1039.06381040152,NA,40,NA,NA,NA,NA
"pippo161","L","EUR",11123.2836444938,"","EUR-303334-1000-6",NA,NA,11123.2836444938,11123.2836444938,NA,"A","Saldi in Cto. Corrente",14844.3778574208,11123.2836444938,15529.2162960779,NA,40,NA,NA,NA,NA
"pippo12","L","CHF",825409.223494036,"","CHF-16.6574.2120.001.01",NA,NA,825409.223494036,825409.223494036,NA,"A","Saldi in Cto. Corrente",825409.223494036,618500.88995921,863489.092472054,NA,40,NA,NA,NA,NA
"pippo114","L","JPY",-0.00171875953674316,"","JPY-0168003AG",NA,NA,-0.00171875953674316,-2.00728435085252e-05,NA,"A","Saldi in Cto. Corrente",-2.00728435085252e-05,-1.5041110785606e-05,-2.09988947677845e-05,NA,40,NA,NA,NA,NA
"pippo93","L","USD",-0.00201374054333314,"","USD-0247-676.024.62W",NA,NA,-0.00201374054333314,-0.00144240422844577,NA,"A","Saldi in Cto. Corrente",-0.00192493458537215,-0.00144240422844577,-0.00201374054333314,NA,40,NA,NA,NA,NA
"pippo48","L","EUR",355957.981995437,"","EUR-16.4030.2120.814.01",NA,NA,355957.981995437,355957.981995437,NA,"A","Saldi in Cto. Corrente",475037.314068754,355957.981995437,496952.938663829,NA,40,NA,NA,NA,NA
"pippo56","L","USD",1060044.01493845,"","USD-0172-CHF50-USD",NA,NA,1060044.01493845,1013296.07387967,NA,"A","Saldi in Cto. Corrente",1013296.07387967,759289.459879989,1060044.01493845,NA,40,NA,NA,NA,NA
"pippo159","L","CHF",43692.35,"","CHF-CallGeld AMIEL-CALL GELD",NA,NA,43692.35,43692.35,NA,"A","Saldi in Cto. Corrente",43692.35,32739.8296387035,45708.076158594,NA,40,NA,NA,NA,NA
"pippo32","L","EUR",596.905225748225,"","EUR-eur",NA,NA,596.905225748225,833.339385667097,NA,"A","Saldi in Cto. Corrente",796.589118759178,596.905225748225,833.339385667097,NA,40,NA,NA,NA,NA
"pippo118","L","EUR",0.000478485534131323,"","EUR-234-631.563.60U",NA,NA,0.000478485534131323,0.000478485534131323,NA,"A","Saldi in Cto. Corrente",0.000638554252050488,0.000478485534131323,0.00066801365420074,NA,40,NA,NA,NA,NA
"pippo159","L","CHF",1028978.77670712,"","CHF-0463-0735755-01-000",NA,NA,1028978.77670712,1028978.77670712,NA,"A","Saldi in Cto. Corrente",1028978.77670712,771040.922523795,1076450.23193547,NA,40,NA,NA,NA,NA
"pippo186","L","CHF",0,"","CHF-CallGeld UBS-CALL GELD",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo167","L","EUR",123633.810429299,"","EUR-0456-558469-52",NA,NA,123633.810429299,123633.810429299,NA,"A","Saldi in Cto. Corrente",164993.275063495,123633.810429299,172605.162740344,NA,40,NA,NA,NA,NA
"pippo75","L","EUR",293298.287684316,"","EUR-1156580.0001",NA,NA,293298.287684316,293298.287684316,NA,"A","Saldi in Cto. Corrente",391415.947526942,293298.287684316,409473.739436073,NA,40,NA,NA,NA,NA
"pippo178","L","CHF",289258.370803131,"","CHF-0172-USD50-CHF",NA,NA,289258.370803131,302603.170627818,NA,"A","Saldi in Cto. Corrente",289258.370803131,216748.922446686,302603.170627818,NA,40,NA,NA,NA,NA
"pippo5","L","CHF",8567.33026898861,"","CHF-0456-929913-81",NA,NA,8567.33026898861,6419.72641584157,NA,"A","Saldi in Cto. Corrente",8567.33026898861,6419.72641584157,8962.58004915641,NA,40,NA,NA,NA,NA
"pippo178","L","USD",4976431.92115253,"","USD-0172-USD50-USD",NA,NA,4976431.92115253,4976431.92115253,NA,"A","Saldi in Cto. Corrente",4756971.27342971,3564523.97475291,4976431.92115253,NA,40,NA,NA,NA,NA
"pippo62","L","USD",652.036828865002,"","USD-0456-0540424-72-001",NA,NA,652.036828865002,623.282004712055,NA,"A","Saldi in Cto. Corrente",623.282004712055,467.041636605545,652.036828865002,NA,40,NA,NA,NA,NA
"pippo131","L","CHF",56094.5832323601,"","CHF-0077-150753-81",NA,NA,56094.5832323601,58682.4806280574,NA,"A","Saldi in Cto. Corrente",56094.5832323601,42033.1499377247,58682.4806280574,NA,40,NA,NA,NA,NA
"pippo171","L","EUR",-0.00120371747993886,"","EUR-0456-0755518-82-000",NA,NA,-0.00120371747993886,-0.00120371747993886,NA,"A","Saldi in Cto. Corrente",-0.00160639948390059,-0.00120371747993886,-0.00168050997374264,NA,40,NA,NA,NA,NA
"pippo65","L","AUD",14384.8773841184,"","AUD-0247.681.504.61R",NA,NA,14384.8773841184,10153.1825616433,NA,"A","Saldi in Cto. Corrente",13549.7469288232,10153.1825616433,14174.8581743103,NA,40,NA,NA,NA,NA
"pippo16","L","AUD",7072.47204984003,"","AUD-1003404101945",NA,NA,7072.47204984003,4991.91602171217,NA,"A","Saldi in Cto. Corrente",6661.87162236843,4991.91602171217,6969.21395791236,NA,40,NA,NA,NA,NA
"pippo74","L","JPY",-0.00240230560302734,"","JPY-0456-0748465-52-002",NA,NA,-0.00240230560302734,-2.10229202768437e-05,NA,"A","Saldi in Cto. Corrente",-2.80557596326675e-05,-2.10229202768437e-05,-2.93500989985015e-05,NA,40,NA,NA,NA,NA
"pippo136","L","USD",0,"","USD-CallGeld CA-CALL GELD",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo135","L","USD",1493.45919984817,"","USD-0247-699.046.6BF",NA,NA,1493.45919984817,1069.73655171418,NA,"A","Saldi in Cto. Corrente",1427.59764913486,1069.73655171418,1493.45919984817,NA,40,NA,NA,NA,NA
"pippo59","L","CHF",788.218656108852,"","CHF-70763.2120.001.01",NA,NA,788.218656108852,590.633017428719,NA,"A","Saldi in Cto. Corrente",788.218656108852,590.633017428719,824.582755632234,NA,40,NA,NA,NA,NA
"pippo61","L","CHF",324631.467663441,"","CHF-0456-0124244-71-000",NA,NA,324631.467663441,324631.467663441,NA,"A","Saldi in Cto. Corrente",324631.467663441,243254.916402147,339608.188789037,NA,40,NA,NA,NA,NA
"pippo33","L","USD",190279.24,"","USD-CallGeld ABN-CALL GELD",NA,NA,190279.24,190279.24,NA,"A","Saldi in Cto. Corrente",181887.925516,136293.417376979,190279.24,NA,40,NA,NA,NA,NA
"pippo163","L","CHF",2677.07888167378,"","CHF-791781.2120.001.01",NA,NA,2677.07888167378,2677.07888167378,NA,"A","Saldi in Cto. Corrente",2677.07888167378,2006.00577710676,2800.58466541875,NA,40,NA,NA,NA,NA
"pippo115","L","EUR",0.00459153330416484,"","EUR-1147780.0001",NA,NA,0.00459153330416484,0.00459153330416484,NA,"A","Saldi in Cto. Corrente",0.00612754807755838,0.00459153330416484,0.00641023964594453,NA,40,NA,NA,NA,NA
"pippo65","L","USD",1696.99484825136,"","USD-0247-681.504.63G",NA,NA,1696.99484825136,1215.52528346921,NA,"A","Saldi in Cto. Corrente",1622.15737544347,1215.52528346921,1696.99484825136,NA,40,NA,NA,NA,NA
"pippo56","L","CHF",2954509.37336265,"","CHF-0172-CHF50-CHF",NA,NA,2954509.37336265,2954509.37336265,NA,"A","Saldi in Cto. Corrente",2954509.37336265,2213891.75793579,3090814.28325416,NA,40,NA,NA,NA,NA
"pippo77","L","CHF",2981780.10872379,"","CHF-0172-EUR25-CHF",NA,NA,2981780.10872379,2234326.43883178,NA,"A","Saldi in Cto. Corrente",2981780.10872379,2234326.43883178,3119343.14125305,NA,40,NA,NA,NA,NA
"pippo74","L","CHF",6088.37665567918,"","CHF-0456-0748465-51-000",NA,NA,6088.37665567918,4562.18112514424,NA,"A","Saldi in Cto. Corrente",6088.37665567918,4562.18112514424,6369.26106881387,NA,40,NA,NA,NA,NA
"pippo177","L","EUR",0,"","EUR-CallGeld UBS-CALL GELD",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo79","L","CHF",2100287.35663652,"","CHF-0172-EUR75-CHF",NA,NA,2100287.35663652,1573800.68246736,NA,"A","Saldi in Cto. Corrente",2100287.35663652,1573800.68246736,2197183.13279268,NA,40,NA,NA,NA,NA
"pippo11","L","EUR",11413.0907778931,"","EUR-16.4105.2120.814.01",NA,NA,11413.0907778931,15231.1347478723,NA,"A","Saldi in Cto. Corrente",15231.1347478723,11413.0907778931,15933.8160350165,NA,40,NA,NA,NA,NA
"pippo160","L","CHF",309596.610150579,"","CHF-0463-0145839-81-000",NA,NA,309596.610150579,309596.610150579,NA,"A","Saldi in Cto. Corrente",309596.610150579,231988.901330555,323879.705147588,NA,40,NA,NA,NA,NA
"pippo15","L","USD",9825.42124062835,"","USD-1003404001780",NA,NA,9825.42124062835,7037.76322658001,NA,"A","Saldi in Cto. Corrente",9392.12016391664,7037.76322658001,9825.42124062835,NA,40,NA,NA,NA,NA
"pippo159","L","CHr",7655.58000086784,"","CHr-0463-0735755-00-002",NA,NA,7655.58000086784,7655.58000086784,NA,"A","Saldi in Cto. Corrente",7655.58000086784,5736.52790508817,8008.7666082936,NA,40,NA,NA,NA,NA
"pippo169","L","JPY",0.00222656317055225,"","JPY-0456-0122993-92-002",NA,NA,0.00222656317055225,1.94849730887230e-05,NA,"A","Saldi in Cto. Corrente",2.600331991119e-05,1.94849730887230e-05,2.72029709291662e-05,NA,40,NA,NA,NA,NA
"pippo21","L","CHF",3.33786010742188e-05,"","CHF-0234-641.810.01M",NA,NA,3.33786010742188e-05,3.49185072436643e-05,NA,"A","Saldi in Cto. Corrente",3.33786010742188e-05,2.50114656855987e-05,3.49185072436643e-05,NA,40,NA,NA,NA,NA
"pippo83","L","EUR",154826.190168659,"","EUR-0456-0642763-12-000",NA,NA,154826.190168659,154826.190168659,NA,"A","Saldi in Cto. Corrente",206620.503669899,154826.190168659,216152.844094465,NA,40,NA,NA,NA,NA
"pippo98","L","EUR",355958.001995437,"","EUR-16.4029.2120.814.01",NA,NA,355958.001995437,355958.001995437,NA,"A","Saldi in Cto. Corrente",475037.340759394,355958.001995437,496952.966585829,NA,40,NA,NA,NA,NA
"pippo54","L","EUR",782.121423397381,"","EUR-0456-0640413-52-000",NA,NA,782.121423397381,782.121423397381,NA,"A","Saldi in Cto. Corrente",1043.76605958814,782.121423397381,1091.91971920508,NA,40,NA,NA,NA,NA
"pippo172","L","USD",44624.3887610532,"","USD-0140671061",NA,NA,44624.3887610532,42656.4532166908,NA,"A","Saldi in Cto. Corrente",42656.4532166908,31963.6048714657,44624.3887610532,NA,40,NA,NA,NA,NA
"pippo62","L","EUR",3445.06797057268,"","EUR-0456-0540424-72-000",NA,NA,3445.06797057268,4597.55341445361,NA,"A","Saldi in Cto. Corrente",4597.55341445361,3445.06797057268,4809.65939371651,NA,40,NA,NA,NA,NA
"pippo28","L","EUR",0,"","EUR-CallGeld UBS-CALL GELD",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo67","L","CHF",-1.78815184881387e-09,"","CHF-74030.2120.001.01",NA,NA,-1.78815184881387e-09,-1.33990931818267e-09,NA,"A","Saldi in Cto. Corrente",-1.78815184881387e-09,-1.33990931818267e-09,-1.87064739911483e-09,NA,40,NA,NA,NA,NA
"pippo78","L","USD",1657717.57461752,"","USD-0172-EUR50-USD",NA,NA,1657717.57461752,1187391.71593547,NA,"A","Saldi in Cto. Corrente",1584612.22957688,1187391.71593547,1657717.57461752,NA,40,NA,NA,NA,NA
"pippo88","L","USD",-0.00249937117391141,"","USD-0247-574.220.61n",NA,NA,-0.00249937117391141,-0.00238914890514192,NA,"A","Saldi in Cto. Corrente",-0.00238914890514192,-0.00179025225550563,-0.00249937117391141,NA,40,NA,NA,NA,NA
"pippo65","L","EUR",0,"","EUR-CallGeld UBS-CALL GELD",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo138","L","CHF",99.8299999982119,"","CHF-548721.2120.001.03",NA,NA,99.8299999982119,74.8052506393735,NA,"A","Saldi in Cto. Corrente",99.8299999982119,74.8052506393735,104.435610417629,NA,40,NA,NA,NA,NA
"pippo104","L","EUR",560000,"","EUR-CallGeld J BAER-CALL GELD",NA,NA,560000,560000,NA,"A","Saldi in Cto. Corrente",747337.9144,560000,781816,NA,40,NA,NA,NA,NA
"pippo172","L","JPY",333.999277338386,"","JPY-0140671078",NA,NA,333.999277338386,3.90067085165257,NA,"A","Saldi in Cto. Corrente",3.90067085165257,2.92287549559046,4.08062647939384,NA,40,NA,NA,NA,NA
"pippo53","L","JPY",3808181.99658203,"","JPY-jpy",NA,NA,3808181.99658203,44474.5408739495,NA,"A","Saldi in Cto. Corrente",44474.5408739495,33325.9458800605,46526.3530431525,NA,40,NA,NA,NA,NA
"pippo61","L","JPY",0.00279295444488525,"","JPY-0456-0124244-72-002",NA,NA,0.00279295444488525,3.26180226495518e-05,NA,"A","Saldi in Cto. Corrente",3.26180226495518e-05,2.44415442222197e-05,3.41228398886409e-05,NA,40,NA,NA,NA,NA
"pippo180","L","CHF",2479.27974606752,"","CHF-0247-682.265.05V",NA,NA,2479.27974606752,1857.78967057022,NA,"A","Saldi in Cto. Corrente",2479.27974606752,1857.78967057022,2593.66015908309,NA,40,NA,NA,NA,NA
"pippo57","L","CHF",1845352.74765868,"","CHF-0172-CHF75-CHF",NA,NA,1845352.74765868,1845352.74765868,NA,"A","Saldi in Cto. Corrente",1845352.74765868,1382771.45957264,1930487.23470936,NA,40,NA,NA,NA,NA
"pippo66","L","USD",2547000,"","USD-CallGeld LGT-CALL GELD",NA,NA,2547000,2434677.3,NA,"A","Saldi in Cto. Corrente",2434677.3,1824367.88195688,2547000,NA,40,NA,NA,NA,NA
"pippo7","L","CHF",4253.1800241971,"","CHF-0456-498422-31",NA,NA,4253.1800241971,3187.01991115035,NA,"A","Saldi in Cto. Corrente",4253.1800241971,3187.01991115035,4449.39849795701,NA,40,NA,NA,NA,NA
"pippo185","L","CHF",76301.6431764654,"","CHF-1142530.0003",NA,NA,76301.6431764654,76301.6431764654,NA,"A","Saldi in Cto. Corrente",76301.6431764654,57174.83263662,79821.7838439852,NA,40,NA,NA,NA,NA
"pippo123","L","EUR",1534.35000769354,"","EUR-670215-22",NA,NA,1534.35000769354,1534.35000769354,NA,"A","Saldi in Cto. Corrente",2047.63916912377,1534.35000769354,2142.10604574095,NA,40,NA,NA,NA,NA
"pippo137","L","EUR",244.231897991151,"","EUR-1138270.0005",NA,NA,244.231897991151,244.231897991151,NA,"A","Saldi in Cto. Corrente",325.935280847607,244.231897991151,340.972152785445,NA,40,NA,NA,NA,NA
"pippo124","L","USD",2349.54443840572,"","USD-0456-657617-32-1",NA,NA,2349.54443840572,1682.93420127908,NA,"A","Saldi in Cto. Corrente",2245.92952867203,1682.93420127908,2349.54443840572,NA,40,NA,NA,NA,NA
"pippo136","L","AUD",181.819170733652,"","AUD-aud",NA,NA,181.819170733652,128.332218924820,NA,"A","Saldi in Cto. Corrente",171.263451502855,128.332218924820,179.164610840941,NA,40,NA,NA,NA,NA
"pippo136","L","EUR",-1.34283304760174e-05,"","ECU-1138270.0005",NA,NA,-1.34283304760174e-05,-1.34283304760174e-05,NA,"A","Saldi in Cto. Corrente",-1.79205365925372e-05,-1.34283304760174e-05,-1.87472921775679e-05,NA,40,NA,NA,NA,NA
"pippo10","L","CHF",3077867.00208374,"","CHF-228.938.55",NA,NA,3077867.00208374,3077867.00208374,NA,"A","Saldi in Cto. Corrente",3077867.00208374,2306326.88099424,3219862.95855606,NA,40,NA,NA,NA,NA
"pippo167","L","EUR",0,"","EUR-CallGeld CSPB-CALL GELD",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo21","L","USD",1376.08997933692,"","USD-0234-641.810.60L",NA,NA,1376.08997933692,1376.08997933692,NA,"A","Saldi in Cto. Corrente",1315.40441124816,985.667201014915,1376.08997933692,NA,40,NA,NA,NA,NA
"pippo20","L","CHF",117.409983534366,"","CHF-0236-615.613.05D",NA,NA,117.409983534366,87.9783957328486,NA,"A","Saldi in Cto. Corrente",117.409983534366,87.9783957328486,122.826638282630,NA,40,NA,NA,NA,NA
"pippo65","L","GBP",5703.30253372693,"","GBP-0247.681.504.62H",NA,NA,5703.30253372693,6468.04591479825,NA,"A","Saldi in Cto. Corrente",8631.81418608708,6468.04591479825,9030.03890164984,NA,40,NA,NA,NA,NA
"pippo83","L","USD",1565.98919691064,"","USD-0456-0642763-12-001",NA,NA,1565.98919691064,1121.68841552227,NA,"A","Saldi in Cto. Corrente",1496.92907332688,1121.68841552227,1565.98919691064,NA,40,NA,NA,NA,NA
"pippo51","L","EUR",9335.96105682336,"","EUR-0512-0449278-02-001",NA,NA,9335.96105682336,9335.96105682336,NA,"A","Saldi in Cto. Corrente",12459.1386877250,9335.96105682336,13033.9352314311,NA,40,NA,NA,NA,NA
"pippo74","L","EUR",-0.00286376936635691,"","EUR-0456-0748465-52-000",NA,NA,-0.00286376936635691,-0.00286376936635691,NA,"A","Saldi in Cto. Corrente",-0.00382179183138532,-0.00286376936635691,-0.00399810841237088,NA,40,NA,NA,NA,NA
"pippo170","L","USD",-0.00414882984478027,"","USD-0123805AC",NA,NA,-0.00414882984478027,-0.00396586644862546,NA,"A","Saldi in Cto. Corrente",-0.00396586644862546,-0.00297172827503780,-0.00414882984478027,NA,40,NA,NA,NA,NA
"pippo69","L","EUR",9073.27010085148,"","EUR-108434-1",NA,NA,9073.27010085148,12108.5692034968,NA,"A","Saldi in Cto. Corrente",12108.5692034968,9073.27010085148,12667.1923877988,NA,40,NA,NA,NA,NA
"pippo159","L","CHF",3005.28,"","CHF-CallGeld Helia-CALL GELD",NA,NA,3005.28,3005.28,NA,"A","Saldi in Cto. Corrente",3005.28,2251.93552685088,3143.92718903651,NA,40,NA,NA,NA,NA
"pippo159","L","CHF",3005.28,"","CHF-CallGeld Raffael-CALL GELD",NA,NA,3005.28,3005.28,NA,"A","Saldi in Cto. Corrente",3005.28,2251.93552685088,3143.92718903651,NA,40,NA,NA,NA,NA
"pippo11","L","CHF",184004.459951172,"","CHF-16.4105.2120.001.01",NA,NA,184004.459951172,184004.459951172,NA,"A","Saldi in Cto. Corrente",184004.459951172,137879.392423685,192493.419762707,NA,40,NA,NA,NA,NA
"pippo61","L","EUR",2034.83074053428,"","EUR-0456-0124244-72-000",NA,NA,2034.83074053428,2715.54671747839,NA,"A","Saldi in Cto. Corrente",2715.54671747839,2034.83074053428,2840.82719685991,NA,40,NA,NA,NA,NA
"pippo15","L","EUR",258179.517434373,"","EUR-1003404001056",NA,NA,258179.517434373,258179.517434373,NA,"A","Saldi in Cto. Corrente",344548.825178933,258179.517434373,360444.424290128,NA,40,NA,NA,NA,NA
"pippo56","L","EUR",2151365.74656352,"","EUR-0172-CHF50-EUR",NA,NA,2151365.74656352,2871066.41097925,NA,"A","Saldi in Cto. Corrente",2871066.41097925,2151365.74656352,3003521.71877733,NA,40,NA,NA,NA,NA
"pippo185","L","USD",2113.50106623402,"","USD-1142530.0001",NA,NA,2113.50106623402,2020.29566921310,NA,"A","Saldi in Cto. Corrente",2020.29566921310,1513.86080240242,2113.50106623402,NA,40,NA,NA,NA,NA
"pippo114","L","USD",-0.00063751102425158,"","USD-0168003AD",NA,NA,-0.00063751102425158,-0.000609396788082085,NA,"A","Saldi in Cto. Corrente",-0.000609396788082085,-0.000456637077753442,-0.00063751102425158,NA,40,NA,NA,NA,NA
"pippo136","L","EUR",0,"","EUR-CallGeld CSPB-CALL GELD",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo57","L","USD",756646.227253351,"","USD-0172-CHF75-USD",NA,NA,756646.227253351,723278.128631479,NA,"A","Saldi in Cto. Corrente",723278.128631479,541971.368278312,756646.227253351,NA,40,NA,NA,NA,NA
"pippo123","L","CHF",599.767613525167,"","CHF-670215-21",NA,NA,599.767613525167,449.421683421142,NA,"A","Saldi in Cto. Corrente",599.767613525167,449.421683421142,627.437612224257,NA,40,NA,NA,NA,NA
"pippo28","L","CHF",934.40030296757,"","CHF-0247-688.557.05G",NA,NA,934.40030296757,700.170778946685,NA,"A","Saldi in Cto. Corrente",934.40030296757,700.170778946685,977.508424487467,NA,40,NA,NA,NA,NA
"pippo66","L","USD",1481.71851017214,"","USD-0229291056",NA,NA,1481.71851017214,1416.37472387355,NA,"A","Saldi in Cto. Corrente",1416.37472387355,1061.32691796586,1481.71851017214,NA,40,NA,NA,NA,NA
"pippo66","L","JPY",435.004257813096,"","JPY-0229291070",NA,NA,435.004257813096,5.08027574885203,NA,"A","Saldi in Cto. Corrente",5.08027574885203,3.80678454088765,5.31465189753324,NA,40,NA,NA,NA,NA
"pippo162","L","EUR",27924.0111437338,"","EUR-1024505.0003",NA,NA,27924.0111437338,37265.4861604292,NA,"A","Saldi in Cto. Corrente",37265.4861604292,27924.0111437338,38984.7119577667,NA,40,NA,NA,NA,NA
"pippo88","L","CHF",0,"","CHF-CallGeld UBS-CALL GELD",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
